dataset,fold,method,accuracy,f1,roc_auc,train_time
vehicle,4,AdaPrune_gap,0.7396449704142012,0.7260613612291099,0.9289822340709915,0.6800615787506104
vehicle,4,AdaPrune_trend,0.7396449704142012,0.7280902243703781,0.9308533281314346,0.7547938823699951
vehicle,4,AdaPrune_data,0.7455621301775148,0.7281281946193884,0.9255753083208704,0.7169744968414307
vehicle,4,AdaPrune_hybrid,0.7396449704142012,0.7241099975466808,0.9277988599172031,0.6948635578155518
waveform,0,RF_default,0.866,0.8648184676485671,0.9701753224829226,0.17004799842834473
waveform,0,XGB_default,0.854,0.8528039860776605,0.9670797565802866,0.3190429210662842
waveform,0,XGB_tuned,0.845,0.8442571547327467,0.9662323187863858,0.3121180534362793
waveform,0,LGBM_default,0.854,0.8528284631003608,0.9677835529482024,0.21553826332092285
waveform,0,AdaPrune_gap,0.848,0.8468855934925266,0.9631162998700925,11.299095392227173
waveform,0,AdaPrune_trend,0.848,0.8468855934925266,0.9631162998700925,11.257054567337036
waveform,0,AdaPrune_data,0.854,0.8529144092788086,0.9632980829825081,10.732202529907227
waveform,0,AdaPrune_hybrid,0.851,0.8498903430893595,0.9640338161468391,11.004068613052368
waveform,1,RF_default,0.849,0.8478362843422538,0.9653252639116447,0.1651015281677246
waveform,1,XGB_default,0.837,0.8366590909090907,0.9670247010978094,0.3333323001861572
waveform,1,XGB_tuned,0.852,0.851633046746294,0.9669710035975088,0.3099229335784912
waveform,1,LGBM_default,0.843,0.8425364733366666,0.9678806022565882,0.2021808624267578
waveform,1,AdaPrune_gap,0.844,0.8435792693865903,0.9618742956114862,11.250537395477295
waveform,1,AdaPrune_trend,0.844,0.8435792693865903,0.9618742956114862,11.322753667831421
waveform,1,AdaPrune_data,0.845,0.8445548595697674,0.9624892351232718,10.583765268325806
waveform,1,AdaPrune_hybrid,0.844,0.8435792693865903,0.9618742956114862,11.355693578720093
waveform,2,RF_default,0.833,0.8324648124121131,0.9609429662344934,0.1665809154510498
waveform,2,XGB_default,0.821,0.8206010883720947,0.9596832581433261,0.31444525718688965
waveform,2,XGB_tuned,0.827,0.8266074411004147,0.95966723115621,0.3384990692138672
waveform,2,LGBM_default,0.827,0.826640459011463,0.9618298696254951,0.20851349830627441
waveform,2,AdaPrune_gap,0.823,0.8227442407325136,0.9537131512515862,11.21469235420227
waveform,2,AdaPrune_trend,0.823,0.8227442407325136,0.9537131512515862,11.25498914718628
waveform,2,AdaPrune_data,0.826,0.8259102711647445,0.9526474401528188,11.037825584411621
waveform,2,AdaPrune_hybrid,0.82,0.8199071069167444,0.9528605507611577,11.133771181106567
waveform,3,RF_default,0.866,0.8656611150465814,0.9691543145064782,0.15549349784851074
waveform,3,XGB_default,0.873,0.8729459041484112,0.9702238065562073,0.2969048023223877
waveform,3,XGB_tuned,0.872,0.8720105997229696,0.972104155094631,0.29454755783081055
waveform,3,LGBM_default,0.867,0.8670798801758873,0.9716470653317618,0.211029052734375
waveform,3,AdaPrune_gap,0.857,0.8567515241960504,0.9678813646196017,11.199984073638916
waveform,3,AdaPrune_trend,0.858,0.8577695004999696,0.9677566508158002,10.916345834732056
waveform,3,AdaPrune_data,0.857,0.8569255151453294,0.9670434363413851,10.958632469177246
waveform,3,AdaPrune_hybrid,0.855,0.8547717266268247,0.9677821409056219,11.202689170837402
waveform,4,RF_default,0.829,0.8284999766104384,0.9663899290549541,0.16104650497436523
waveform,4,XGB_default,0.844,0.8438241997747903,0.9690450011063995,0.3706245422363281
waveform,4,XGB_tuned,0.852,0.8518225926350115,0.9695145706040942,0.33599185943603516
waveform,4,LGBM_default,0.847,0.8469160913198505,0.9695067490369809,0.21316742897033691
waveform,4,AdaPrune_gap,0.844,0.8437383209811086,0.9643763338887911,11.269852638244629
waveform,4,AdaPrune_trend,0.844,0.8437383209811086,0.9643763338887911,11.343035697937012
waveform,4,AdaPrune_data,0.843,0.8427391754788317,0.9645075483541743,10.728520631790161
waveform,4,AdaPrune_hybrid,0.844,0.8437383209811086,0.9643763338887911,11.327843427658081
