dataset,fold,method,accuracy,train_accuracy,gap,f1,roc_auc,train_time
dry-bean,0,XGB_tuned,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9988558352402745,0.031610727310180664
dry-bean,0,LGBM_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,1.0,0.05222129821777344
dry-bean,0,AdaPrune_gap,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9819249209981475,0.3502931594848633
dry-bean,0,AdaPrune_trend,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9819249209981475,0.2324962615966797
dry-bean,0,AdaPrune_data,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9819249209981475,0.23895263671875
dry-bean,0,AdaPrune_hybrid,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9819249209981475,0.23404979705810547
dry-bean,1,RF_default,1.0,1.0,0.0,1.0,1.0,0.08408737182617188
dry-bean,1,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9993598125749156,0.03824138641357422
dry-bean,1,XGB_tuned,0.9710144927536232,0.9963636363636363,0.02534914361001317,0.9702596618357486,0.9989784243216738,0.033025503158569336
dry-bean,1,LGBM_default,0.9855072463768116,1.0,0.01449275362318836,0.9856568376406818,1.0,0.05126476287841797
dry-bean,1,AdaPrune_gap,0.9855072463768116,0.9963636363636363,0.0108563899868247,0.9856568376406818,1.0,0.3198118209838867
dry-bean,1,AdaPrune_trend,0.9855072463768116,0.9963636363636363,0.0108563899868247,0.9856568376406818,1.0,0.23708200454711914
dry-bean,1,AdaPrune_data,0.9855072463768116,0.9963636363636363,0.0108563899868247,0.9856568376406818,1.0,0.23434853553771973
dry-bean,1,AdaPrune_hybrid,0.9855072463768116,0.9963636363636363,0.0108563899868247,0.9856568376406818,1.0,0.23091983795166016
dry-bean,2,RF_default,1.0,1.0,0.0,1.0,1.0,0.08910012245178223
dry-bean,2,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9856343014933212,0.9996283909327388,0.030713796615600586
dry-bean,2,XGB_tuned,0.9855072463768116,0.9963636363636363,0.0108563899868247,0.9856343014933212,0.9996283909327388,0.03283071517944336
dry-bean,2,LGBM_default,0.9565217391304348,1.0,0.04347826086956519,0.9562953651123923,0.9989932772541468,0.050031185150146484
dry-bean,2,AdaPrune_gap,0.9855072463768116,0.9854545454545455,-5.270092226616896e-05,0.9856343014933212,0.9997364953886694,0.3110189437866211
dry-bean,2,AdaPrune_trend,0.9855072463768116,0.9854545454545455,-5.270092226616896e-05,0.9856343014933212,0.9997364953886694,0.2490074634552002
dry-bean,2,AdaPrune_data,0.9855072463768116,0.9854545454545455,-5.270092226616896e-05,0.9856343014933212,0.9997364953886694,0.2206885814666748
dry-bean,2,AdaPrune_hybrid,0.9855072463768116,0.9854545454545455,-5.270092226616896e-05,0.9856343014933212,0.9997364953886694,0.22963333129882812
dry-bean,3,RF_default,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.9988851727982162,0.08112192153930664
dry-bean,3,XGB_default,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.995380223641093,0.02714371681213379
dry-bean,3,XGB_tuned,0.9420289855072463,1.0,0.05797101449275366,0.9419956688322505,0.9947451099625014,0.03274655342102051
dry-bean,3,LGBM_default,0.9710144927536232,1.0,0.02898550724637683,0.9707792961442776,0.9981841829667918,0.05221438407897949
dry-bean,3,AdaPrune_gap,0.9420289855072463,0.9890909090909091,0.04706192358366279,0.9423913043478261,0.9978548022026282,0.293093204498291
dry-bean,3,AdaPrune_trend,0.9420289855072463,0.9890909090909091,0.04706192358366279,0.9423913043478261,0.9978548022026282,0.25357890129089355
dry-bean,3,AdaPrune_data,0.9420289855072463,0.9890909090909091,0.04706192358366279,0.9423913043478261,0.9978548022026282,0.23358774185180664
dry-bean,3,AdaPrune_hybrid,0.9420289855072463,0.9890909090909091,0.04706192358366279,0.9423913043478261,0.9978548022026282,0.23243403434753418
dry-bean,4,RF_default,1.0,1.0,0.0,1.0,1.0,0.0803687572479248
dry-bean,4,XGB_default,1.0,1.0,0.0,1.0,1.0,0.029520273208618164
dry-bean,4,XGB_tuned,1.0,1.0,0.0,1.0,1.0,0.034476280212402344
dry-bean,4,LGBM_default,1.0,1.0,0.0,1.0,1.0,0.05713462829589844
dry-bean,4,AdaPrune_gap,1.0,0.9963768115942029,-0.0036231884057971175,1.0,1.0,0.32418370246887207
dry-bean,4,AdaPrune_trend,1.0,0.9963768115942029,-0.0036231884057971175,1.0,1.0,0.2286069393157959
dry-bean,4,AdaPrune_data,1.0,0.9963768115942029,-0.0036231884057971175,1.0,1.0,0.2230982780456543
dry-bean,4,AdaPrune_hybrid,1.0,0.9963768115942029,-0.0036231884057971175,1.0,1.0,0.24146533012390137
eeg-eye-state,0,RF_default,0.9365821094793058,1.0,0.06341789052069424,0.9363985741428538,0.9841793046667819,0.17771077156066895
eeg-eye-state,0,XGB_default,0.9339118825100133,0.9942423230974633,0.06033044058744996,0.9338194841340282,0.9827567414677736,0.060230255126953125
eeg-eye-state,0,XGB_tuned,0.8981975967957276,0.9438417890520694,0.045644192256341753,0.8979774009399463,0.9636808378012222,0.05370497703552246
eeg-eye-state,0,LGBM_default,0.9102136181575434,0.9563584779706275,0.04614485981308403,0.9100764080142438,0.9704015875417964,0.06060051918029785
eeg-eye-state,0,AdaPrune_gap,0.8881842456608812,0.9309078771695594,0.042723631508678195,0.8878995282289303,0.9613680747722818,8.189780473709106
eeg-eye-state,0,AdaPrune_trend,0.8881842456608812,0.9309078771695594,0.042723631508678195,0.8878995282289303,0.9613680747722818,8.220700979232788
eeg-eye-state,0,AdaPrune_data,0.8881842456608812,0.9309078771695594,0.042723631508678195,0.8878995282289303,0.9613680747722818,8.267987489700317
eeg-eye-state,0,AdaPrune_hybrid,0.8881842456608812,0.9309078771695594,0.042723631508678195,0.8878995282289303,0.9613680747722818,8.18873143196106
eeg-eye-state,1,RF_default,0.9259012016021362,1.0,0.07409879839786382,0.9256716464307877,0.9833586904041277,0.16885685920715332
eeg-eye-state,1,XGB_default,0.9355807743658211,0.9924065420560748,0.056825767690253715,0.9355043750447225,0.9825959515161997,0.07129907608032227
eeg-eye-state,1,XGB_tuned,0.8948598130841121,0.9337449933244326,0.038885180240320505,0.8944268296261708,0.9623837087801221,0.06145644187927246
eeg-eye-state,1,LGBM_default,0.914218958611482,0.9546061415220294,0.04038718291054744,0.9139836086122725,0.9716356616799263,0.061456918716430664
eeg-eye-state,1,AdaPrune_gap,0.8958611481975968,0.9322429906542056,0.036381842456608804,0.8954948822392497,0.9588967737518738,8.109800815582275
eeg-eye-state,1,AdaPrune_trend,0.8958611481975968,0.9322429906542056,0.036381842456608804,0.8954948822392497,0.9588967737518738,8.180497884750366
eeg-eye-state,1,AdaPrune_data,0.8958611481975968,0.9322429906542056,0.036381842456608804,0.8954948822392497,0.9588967737518738,8.37858533859253
eeg-eye-state,1,AdaPrune_hybrid,0.8958611481975968,0.9322429906542056,0.036381842456608804,0.8954948822392497,0.9588967737518738,8.161841869354248
eeg-eye-state,2,RF_default,0.9289052069425902,1.0,0.07109479305740984,0.9286970013554959,0.9810607067024828,0.231123685836792
eeg-eye-state,2,XGB_default,0.9332443257676902,0.9939085447263017,0.060664218958611515,0.9331572310314922,0.9831315480760787,0.06858325004577637
eeg-eye-state,2,XGB_tuned,0.8985313751668892,0.9401702269692924,0.04163885180240323,0.8982988168317563,0.9655430188755716,0.06106090545654297
eeg-eye-state,2,LGBM_default,0.9092122830440588,0.9532710280373832,0.044058744993324406,0.9090127770274273,0.9714126168887167,0.06012701988220215
eeg-eye-state,2,AdaPrune_gap,0.8875166889185581,0.9309078771695594,0.0433911882510013,0.8871051451014758,0.9604277232003136,8.4294593334198
eeg-eye-state,2,AdaPrune_trend,0.8875166889185581,0.9309078771695594,0.0433911882510013,0.8871051451014758,0.9604277232003136,8.348855257034302
eeg-eye-state,2,AdaPrune_data,0.8875166889185581,0.9253170894526035,0.03780040053404543,0.887152713899814,0.957562725305605,8.149930715560913
eeg-eye-state,2,AdaPrune_hybrid,0.8875166889185581,0.9253170894526035,0.03780040053404543,0.887152713899814,0.957562725305605,8.115372896194458
eeg-eye-state,3,RF_default,0.9202269692923899,1.0,0.0797730307076101,0.9200093131468298,0.9790173354438787,0.1772773265838623
eeg-eye-state,3,XGB_default,0.9269025367156208,0.9940754339118825,0.06717289719626163,0.9267978131354685,0.9815162152486158,0.06959915161132812
eeg-eye-state,3,XGB_tuned,0.8798397863818425,0.9382510013351135,0.05841121495327106,0.8794818072426325,0.9532242484559318,0.061370849609375
eeg-eye-state,3,LGBM_default,0.8895193591455274,0.9533544726301736,0.06383511348464621,0.8892288177895952,0.960577683008383,0.05925774574279785
eeg-eye-state,3,AdaPrune_gap,0.8785046728971962,0.9311582109479306,0.05265353805073436,0.8780924847218445,0.9523019731198171,8.554588079452515
eeg-eye-state,3,AdaPrune_trend,0.8785046728971962,0.9311582109479306,0.05265353805073436,0.8780924847218445,0.9523019731198171,8.402236223220825
eeg-eye-state,3,AdaPrune_data,0.8785046728971962,0.9311582109479306,0.05265353805073436,0.8780924847218445,0.9523019731198171,8.407413005828857
eeg-eye-state,3,AdaPrune_hybrid,0.8785046728971962,0.9311582109479306,0.05265353805073436,0.8780924847218445,0.9523019731198171,8.387576341629028
eeg-eye-state,4,RF_default,0.9332443257676902,1.0,0.06675567423230977,0.9330849609678828,0.9840232009889243,0.18390941619873047
eeg-eye-state,4,XGB_default,0.9385847797062751,0.9925734312416555,0.05398865153538046,0.9384994269854359,0.9830522900393814,0.06777024269104004
eeg-eye-state,4,XGB_tuned,0.8931909212283045,0.937082777036048,0.043891855807743574,0.8929858640162771,0.9618885929221672,0.05805778503417969
eeg-eye-state,4,LGBM_default,0.9042056074766355,0.9532710280373832,0.0490654205607477,0.9041006137416339,0.9712779682922821,0.06269598007202148
eeg-eye-state,4,AdaPrune_gap,0.8778371161548731,0.9283210947930574,0.05048397863818421,0.8773967165578413,0.9583237825898014,8.45217251777649
eeg-eye-state,4,AdaPrune_trend,0.8778371161548731,0.9283210947930574,0.05048397863818421,0.8773967165578413,0.9583237825898014,8.330119132995605
eeg-eye-state,4,AdaPrune_data,0.8778371161548731,0.9283210947930574,0.05048397863818421,0.8773967165578413,0.9583237825898014,8.362469673156738
eeg-eye-state,4,AdaPrune_hybrid,0.8778371161548731,0.9283210947930574,0.05048397863818421,0.8773967165578413,0.9583237825898014,8.283619165420532
electricity,0,RF_default,0.9129427341939755,0.9999724130320836,0.08702967883810808,0.9127289014754811,0.9715391741398454,0.2595531940460205
electricity,0,XGB_default,0.9099635882158226,0.9398604099423432,0.02989682172652064,0.9099450190392496,0.9708592378055465,0.06199836730957031
electricity,0,XGB_tuned,0.8742138364779874,0.8857623658583685,0.01154852938038109,0.8739177163263269,0.9503756106944026,0.07100057601928711
electricity,0,LGBM_default,0.8843650005516936,0.8949488261745152,0.010583825622821563,0.8842370910569548,0.9558973993537752,0.0820012092590332
electricity,0,AdaPrune_gap,0.8892199051086837,0.9050456564319016,0.01582575132321795,0.8890340543037487,0.9578971432159352,19.435011625289917
electricity,0,AdaPrune_trend,0.8892199051086837,0.9050456564319016,0.01582575132321795,0.8890340543037487,0.9578971432159352,19.600006103515625
electricity,0,AdaPrune_data,0.8892199051086837,0.9050456564319016,0.01582575132321795,0.8890340543037487,0.9578971432159352,21.256497621536255
electricity,0,AdaPrune_hybrid,0.8892199051086837,0.9050456564319016,0.01582575132321795,0.8890340543037487,0.9578971432159352,22.657331466674805
electricity,1,RF_default,0.908529184596712,1.0,0.09147081540328805,0.9083632173217289,0.9709717341428752,0.3289191722869873
electricity,1,XGB_default,0.9153701864724705,0.9431432591243897,0.027773072651919195,0.9153424038047122,0.9715055622773745,0.08660364151000977
electricity,1,XGB_tuned,0.8733311265585347,0.8865623879279428,0.01323126136940811,0.8729807029979368,0.9495163778720825,0.08229231834411621
electricity,1,LGBM_default,0.884033984331899,0.8948384783028497,0.010804493970950735,0.8838861152200713,0.9559652958142892,0.11947059631347656
electricity,1,AdaPrune_gap,0.8936334547059472,0.9104527021435074,0.016819247437560136,0.893450865786387,0.9570596372609796,23.30190086364746
electricity,1,AdaPrune_trend,0.8936334547059472,0.9104527021435074,0.016819247437560136,0.893450865786387,0.9570596372609796,23.48345923423767
electricity,1,AdaPrune_data,0.8936334547059472,0.9104527021435074,0.016819247437560136,0.893450865786387,0.9570596372609796,19.626540660858154
electricity,1,AdaPrune_hybrid,0.8936334547059472,0.9104527021435074,0.016819247437560136,0.893450865786387,0.9570596372609796,19.438996076583862
electricity,2,RF_default,0.9057603178106378,1.0,0.09423968218936218,0.905561107292551,0.9679675687072717,0.2981231212615967
electricity,2,XGB_default,0.9042154049878613,0.9417931034482758,0.03757769846041448,0.9041989515358052,0.9673911336821336,0.07423901557922363
electricity,2,XGB_tuned,0.8669167954094019,0.8908413793103448,0.023924583900942875,0.866823265447697,0.9458546847402104,0.06806230545043945
electricity,2,LGBM_default,0.879938203487089,0.8983448275862069,0.018406624099117974,0.8799134174452607,0.9507597781987482,0.10107541084289551
electricity,2,AdaPrune_gap,0.882696976384904,0.9108689655172414,0.028171989132337427,0.8825649051424465,0.9515739998370061,19.33513569831848
electricity,2,AdaPrune_trend,0.882696976384904,0.9108689655172414,0.028171989132337427,0.8825649051424465,0.9515739998370061,19.184730768203735
electricity,2,AdaPrune_data,0.882696976384904,0.9108689655172414,0.028171989132337427,0.8825649051424465,0.9515739998370061,19.0367591381073
electricity,2,AdaPrune_hybrid,0.882696976384904,0.9108689655172414,0.028171989132337427,0.8825649051424465,0.9515739998370061,18.937013149261475
electricity,3,RF_default,0.9074155815493269,1.0,0.09258441845067311,0.9071495079393175,0.9702664550903308,0.26524972915649414
electricity,3,XGB_default,0.904877510483337,0.9405241379310345,0.03564662744769753,0.9047968102090321,0.9687308485325941,0.0722954273223877
electricity,3,XGB_tuned,0.8717722357095564,0.8889103448275862,0.01713810911802982,0.8714064238733503,0.9487325980997506,0.07372856140136719
electricity,3,LGBM_default,0.8821452218053409,0.8973517241379311,0.015206502332590133,0.8820365823213521,0.9540525782314468,0.08411455154418945
electricity,3,AdaPrune_gap,0.8872213639373207,0.9116689655172414,0.024447601579920764,0.8869510176520257,0.9565233558492491,19.083961486816406
electricity,3,AdaPrune_trend,0.8872213639373207,0.9116689655172414,0.024447601579920764,0.8869510176520257,0.9565233558492491,19.11325168609619
electricity,3,AdaPrune_data,0.8872213639373207,0.9116689655172414,0.024447601579920764,0.8869510176520257,0.9565233558492491,19.348743438720703
electricity,3,AdaPrune_hybrid,0.8872213639373207,0.9116689655172414,0.024447601579920764,0.8869510176520257,0.9565233558492491,19.01498532295227
electricity,4,RF_default,0.905981019642463,0.9999724137931034,0.0939913941506404,0.9058009992947117,0.9700737036317973,0.29284024238586426
electricity,4,XGB_default,0.9012359302582211,0.9397793103448275,0.038543380086606405,0.9011503314776849,0.9678414353827774,0.0724637508392334
electricity,4,XGB_tuned,0.8700066210549547,0.8887448275862069,0.018738206531252133,0.8697370370141358,0.9475291849982841,0.0677955150604248
electricity,4,LGBM_default,0.8807106598984772,0.8985931034482758,0.01788244354979862,0.8805402613233756,0.9542941780037538,0.09865498542785645
electricity,4,AdaPrune_gap,0.8894283822555727,0.9127724137931035,0.02334403153753073,0.8891723343647899,0.9567625381284766,19.2887225151062
electricity,4,AdaPrune_trend,0.8894283822555727,0.9127724137931035,0.02334403153753073,0.8891723343647899,0.9567625381284766,19.15990924835205
electricity,4,AdaPrune_data,0.8894283822555727,0.9127724137931035,0.02334403153753073,0.8891723343647899,0.9567625381284766,19.280601501464844
electricity,4,AdaPrune_hybrid,0.8894283822555727,0.9127724137931035,0.02334403153753073,0.8891723343647899,0.9567625381284766,18.59434723854065
ionosphere,0,RF_default,0.9436619718309859,1.0,0.05633802816901412,0.9431475811390081,0.9914529914529914,0.07908105850219727
ionosphere,0,XGB_default,0.9436619718309859,1.0,0.05633802816901412,0.9425132354410148,0.9965811965811966,0.04287099838256836
ionosphere,0,XGB_tuned,0.9577464788732394,1.0,0.04225352112676062,0.9571345121419763,0.9888888888888889,0.031099796295166016
ionosphere,0,LGBM_default,0.9577464788732394,1.0,0.04225352112676062,0.9575643908701075,0.9905982905982906,0.02805781364440918
ionosphere,0,AdaPrune_gap,0.9154929577464789,0.9892857142857143,0.07379275653923545,0.914721371708512,0.9794871794871796,0.5459206104278564
ionosphere,0,AdaPrune_trend,0.9014084507042254,0.9892857142857143,0.08787726358148895,0.899980528331278,0.9794871794871796,0.5078208446502686
ionosphere,0,AdaPrune_data,0.9154929577464789,0.9892857142857143,0.07379275653923545,0.914721371708512,0.9794871794871796,0.4915957450866699
ionosphere,0,AdaPrune_hybrid,0.9154929577464789,0.9892857142857143,0.07379275653923545,0.914721371708512,0.9794871794871796,0.4849109649658203
ionosphere,1,RF_default,0.9285714285714286,1.0,0.0714285714285714,0.9282350302758465,0.9675555555555556,0.08788537979125977
ionosphere,1,XGB_default,0.9285714285714286,1.0,0.0714285714285714,0.9282350302758465,0.9644444444444444,0.04152202606201172
ionosphere,1,XGB_tuned,0.9285714285714286,1.0,0.0714285714285714,0.9282350302758465,0.9573333333333334,0.03524923324584961
ionosphere,1,LGBM_default,0.9428571428571428,1.0,0.05714285714285716,0.942287784679089,0.959111111111111,0.028052568435668945
ionosphere,1,AdaPrune_gap,0.9428571428571428,0.9928825622775801,0.050025419420437256,0.942287784679089,0.9626666666666667,0.46243739128112793
ionosphere,1,AdaPrune_trend,0.9428571428571428,0.9928825622775801,0.050025419420437256,0.942287784679089,0.9626666666666667,0.5041301250457764
ionosphere,1,AdaPrune_data,0.9285714285714286,0.9893238434163701,0.06075241484494154,0.9282350302758465,0.9648888888888889,0.4162023067474365
ionosphere,1,AdaPrune_hybrid,0.9285714285714286,0.9893238434163701,0.06075241484494154,0.9282350302758465,0.9648888888888889,0.42354393005371094
ionosphere,2,RF_default,0.9285714285714286,1.0,0.0714285714285714,0.9274438670457889,0.987111111111111,0.08811306953430176
ionosphere,2,XGB_default,0.8857142857142857,1.0,0.11428571428571432,0.8814935064935064,0.9546666666666667,0.03752446174621582
ionosphere,2,XGB_tuned,0.8857142857142857,1.0,0.11428571428571432,0.8814935064935064,0.9484444444444444,0.03251814842224121
ionosphere,2,LGBM_default,0.9285714285714286,1.0,0.0714285714285714,0.9274438670457889,0.9608888888888889,0.024759292602539062
ionosphere,2,AdaPrune_gap,0.9,0.9786476868327402,0.07864768683274015,0.8970760233918128,0.9751111111111112,0.4864649772644043
ionosphere,2,AdaPrune_trend,0.9,0.9822064056939501,0.0822064056939501,0.8970760233918128,0.976,0.5215206146240234
ionosphere,2,AdaPrune_data,0.9142857142857143,0.9679715302491103,0.053685815963396055,0.912382714417867,0.9777777777777777,0.4315452575683594
ionosphere,2,AdaPrune_hybrid,0.9142857142857143,0.9679715302491103,0.053685815963396055,0.912382714417867,0.9777777777777777,0.43715882301330566
ionosphere,3,RF_default,0.9714285714285714,1.0,0.02857142857142858,0.9711438923395447,0.984,0.0818023681640625
ionosphere,3,XGB_default,0.9714285714285714,1.0,0.02857142857142858,0.9714285714285714,0.9777777777777777,0.04090285301208496
ionosphere,3,XGB_tuned,0.9714285714285714,0.99644128113879,0.025012709710218628,0.9714285714285714,0.9795555555555555,0.030271053314208984
ionosphere,3,LGBM_default,0.9571428571428572,1.0,0.042857142857142816,0.9564663202274731,0.9795555555555555,0.030103445053100586
ionosphere,3,AdaPrune_gap,0.9142857142857143,0.9786476868327402,0.06436197254702591,0.9134316770186336,0.9164444444444445,0.4827108383178711
ionosphere,3,AdaPrune_trend,0.9142857142857143,0.9786476868327402,0.06436197254702591,0.9134316770186336,0.9164444444444445,0.4855036735534668
ionosphere,3,AdaPrune_data,0.9285714285714286,0.9822064056939501,0.05363497712252152,0.9282350302758465,0.9622222222222223,0.4568319320678711
ionosphere,3,AdaPrune_hybrid,0.9285714285714286,0.9822064056939501,0.05363497712252152,0.9282350302758465,0.9622222222222223,0.4263277053833008
ionosphere,4,RF_default,0.9,1.0,0.09999999999999998,0.9004185944040538,0.9622222222222222,0.09401440620422363
ionosphere,4,XGB_default,0.8714285714285714,1.0,0.12857142857142856,0.8719667642337833,0.9333333333333333,0.03675079345703125
ionosphere,4,XGB_tuned,0.8857142857142857,1.0,0.11428571428571432,0.884575569358178,0.9377777777777778,0.0325162410736084
ionosphere,4,LGBM_default,0.9285714285714286,1.0,0.0714285714285714,0.9282350302758465,0.9502222222222222,0.025287151336669922
ionosphere,4,AdaPrune_gap,0.9142857142857143,0.9750889679715302,0.06080325368581596,0.9134316770186336,0.9275555555555556,0.4268217086791992
ionosphere,4,AdaPrune_trend,0.9,0.9750889679715302,0.0750889679715302,0.8995290423861851,0.9124444444444445,0.5170774459838867
ionosphere,4,AdaPrune_data,0.9142857142857143,0.9750889679715302,0.06080325368581596,0.9134316770186336,0.931111111111111,0.4245331287384033
ionosphere,4,AdaPrune_hybrid,0.9142857142857143,0.9750889679715302,0.06080325368581596,0.9134316770186336,0.931111111111111,0.4665541648864746
kc1,0,RF_default,0.8649289099526066,0.988737403675163,0.12380849372255642,0.8432032599548211,0.8284205990088344,0.0969240665435791
kc1,0,XGB_default,0.8625592417061612,0.9851807943094251,0.1226215526032639,0.8462880457557251,0.7596423184658478,0.05472207069396973
kc1,0,XGB_tuned,0.8601895734597157,0.9359810314167161,0.07579145795700037,0.8394955696141678,0.8062486533074769,0.04471135139465332
kc1,0,LGBM_default,0.8578199052132701,0.980438648488441,0.12261874327517086,0.8358735458853942,0.7675285498814911,0.06959366798400879
kc1,0,AdaPrune_gap,0.8601895734597157,0.9306461173681091,0.0704565439083934,0.8377016199532362,0.8184227537168715,1.0943994522094727
kc1,0,AdaPrune_trend,0.8578199052132701,0.9300533491404861,0.07223344392721598,0.8320489409928493,0.8153630683042448,1.1790311336517334
kc1,0,AdaPrune_data,0.8601895734597157,0.9306461173681091,0.0704565439083934,0.8377016199532362,0.8166127989657401,1.1200437545776367
kc1,0,AdaPrune_hybrid,0.8601895734597157,0.9306461173681091,0.0704565439083934,0.8377016199532362,0.8184227537168715,1.1540522575378418
kc1,1,RF_default,0.8507109004739336,0.990515708358032,0.13980480788409844,0.8246911675224452,0.8273432449903038,0.09902262687683105
kc1,1,XGB_default,0.8530805687203792,0.9875518672199171,0.13447129849953787,0.830402664081574,0.7879336349924585,0.051802635192871094
kc1,1,XGB_tuned,0.8412322274881516,0.941908713692946,0.10067648620479441,0.80650577001031,0.809222150398621,0.04256558418273926
kc1,1,LGBM_default,0.8507109004739336,0.9851807943094251,0.13446989383549146,0.832191755084115,0.7680241327300151,0.06461906433105469
kc1,1,AdaPrune_gap,0.8436018957345972,0.9264967397747481,0.0828948440401509,0.8055117058047964,0.7867700926524456,0.9933857917785645
kc1,1,AdaPrune_trend,0.8436018957345972,0.921161825726141,0.07755992999154382,0.8055117058047964,0.7864037922861452,0.9683029651641846
kc1,1,AdaPrune_data,0.8436018957345972,0.9264967397747481,0.0828948440401509,0.8055117058047964,0.7867700926524456,1.0379257202148438
kc1,1,AdaPrune_hybrid,0.8436018957345972,0.9264967397747481,0.0828948440401509,0.8055117058047964,0.7867700926524456,1.0241096019744873
kc1,2,RF_default,0.8672985781990521,0.9875518672199171,0.12025328902086496,0.851588457971045,0.8329239388062917,0.0882265567779541
kc1,2,XGB_default,0.8625592417061612,0.9869590989922941,0.1243998572861329,0.8492347196565053,0.7979961215255333,0.057179927825927734
kc1,2,XGB_tuned,0.8672985781990521,0.9312388855957321,0.06394030739668,0.8450725017646465,0.8280327515621634,0.041831016540527344
kc1,2,LGBM_default,0.8672985781990521,0.983402489626556,0.11610391142750387,0.8500687968200581,0.8114414996767937,0.06534481048583984
kc1,2,AdaPrune_gap,0.8507109004739336,0.921161825726141,0.07045092525220742,0.8286139133168232,0.828873087696617,1.0037574768066406
kc1,2,AdaPrune_trend,0.8530805687203792,0.915826911677534,0.06274634295715487,0.830402664081574,0.824628312863607,0.9670357704162598
kc1,2,AdaPrune_data,0.8507109004739336,0.921161825726141,0.07045092525220742,0.8286139133168232,0.828873087696617,1.0790963172912598
kc1,2,AdaPrune_hybrid,0.8507109004739336,0.921161825726141,0.07045092525220742,0.8286139133168232,0.828873087696617,1.0163273811340332
kc1,3,RF_default,0.8625592417061612,0.98814463544754,0.1255853937413789,0.8451258174735512,0.8463568266939054,0.08860611915588379
kc1,3,XGB_default,0.8507109004739336,0.9869590989922941,0.13624819851836045,0.8358026254670508,0.7973272046305754,0.052361488342285156
kc1,3,XGB_tuned,0.8767772511848341,0.9365737996443391,0.059796548459504995,0.8582099014974145,0.8204162410623086,0.0459742546081543
kc1,3,LGBM_default,0.8436018957345972,0.981031416716064,0.13742952098146677,0.8331828727828141,0.7839419475655431,0.0670003890991211
kc1,3,AdaPrune_gap,0.8554502369668247,0.9270895080023711,0.07163927103554646,0.8288947051386003,0.8078609124957439,0.9710214138031006
kc1,3,AdaPrune_trend,0.8601895734597157,0.9264967397747481,0.06630716631503242,0.8345047148061872,0.8138619339462037,1.002988338470459
kc1,3,AdaPrune_data,0.8554502369668247,0.9270895080023711,0.07163927103554646,0.8288947051386003,0.8078609124957439,1.000054121017456
kc1,3,AdaPrune_hybrid,0.8554502369668247,0.9270895080023711,0.07163927103554646,0.8288947051386003,0.8078609124957439,1.0276525020599365
kc1,4,RF_default,0.8598574821852731,0.9917061611374408,0.13184867895216767,0.8455507574875109,0.7882022471910113,0.09462213516235352
kc1,4,XGB_default,0.850356294536817,0.9887440758293838,0.1383877812925668,0.838084675349679,0.7501512532411408,0.04474806785583496
kc1,4,XGB_tuned,0.850356294536817,0.9389810426540285,0.08862474811721144,0.8318010429140655,0.7774848746758859,0.036878347396850586
kc1,4,LGBM_default,0.831353919239905,0.9828199052132701,0.15146598597336514,0.8206345330172959,0.748941227312014,0.06512808799743652
kc1,4,AdaPrune_gap,0.8432304038004751,0.9407582938388626,0.09752789003838747,0.8280389283689173,0.7493301642178047,1.1456115245819092
kc1,4,AdaPrune_trend,0.8551068883610451,0.9342417061611374,0.07913481780009235,0.8387629407996323,0.7538893690579084,1.0786116123199463
kc1,4,AdaPrune_data,0.8527315914489311,0.9377962085308057,0.08506461708187463,0.8369171993382641,0.7532411408815903,1.1342990398406982
kc1,4,AdaPrune_hybrid,0.8456057007125891,0.9407582938388626,0.09515259312627344,0.8314276140007361,0.7507562662057045,1.1953444480895996
letter,0,RF_default,0.96125,1.0,0.03874999999999995,0.9613305279761944,0.9995457461689631,0.19135189056396484
letter,0,XGB_default,0.9625,1.0,0.03749999999999998,0.9625556136531568,0.999504473324372,1.1547346115112305
letter,0,XGB_tuned,0.9435,0.99075,0.047250000000000014,0.9436035148999978,0.9990296034490939,1.1170108318328857
letter,0,LGBM_default,0.96525,1.0,0.03474999999999995,0.9654059064555397,0.9996618209095912,1.9255163669586182
letter,0,AdaPrune_gap,0.8475,0.8828125,0.03531249999999997,0.8484268883823036,0.9929513058639938,67.93061780929565
letter,0,AdaPrune_trend,0.8475,0.8828125,0.03531249999999997,0.8484268883823036,0.9929513058639938,68.23176980018616
letter,0,AdaPrune_data,0.8475,0.8828125,0.03531249999999997,0.8484268883823036,0.9929513058639938,69.18509912490845
letter,0,AdaPrune_hybrid,0.8475,0.8828125,0.03531249999999997,0.8484268883823036,0.9929513058639938,69.39509153366089
letter,1,RF_default,0.959,1.0,0.041000000000000036,0.9590276190600038,0.9994398136418122,0.19994139671325684
letter,1,XGB_default,0.96075,1.0,0.03925000000000001,0.9607795640224452,0.9995772174715821,0.9729065895080566
